R1711,One deck dungeon,GIGAMIC,1.00 €,1 - 2,5 : Règles / Réflexion/Stratégie,de 14 à 99 ans,"Chaque joueur reçoit 7 cartes. Ensuite, c'est à qui s'en débarrassera au plus vite.Mais il faut pouvoir suivre avec une carte plus forte à chaque tour, sinon il faudra piocher. De plus, des cartes redoutables viennent renverser la situation: changements de sens, échange de jeu, cartes Boulet, défi de rapidité...tous les coups sont permis.Ciao est un jeu basé sur des principes universels revisités à la sauce piquante !",- 108 cartes  -  1 règle du jeu
R1712,L'Escalier Hante,gigamic,1.00 €,2-4,13:Règles / Parcours,de 4 à 99 ans,"Dans le plus haut recoin d'un château en ruines habite un vieux fantôme. Vers lui mène un escalier tortueux. Sur la pointe des pieds quelques enfants courageux montent les marches usées - chacun d'entre eux veut arriver en premier et effrayer le vieux fantôme avec un grand ""Bouuuh!"" !",- 1 plateau de jeu- 4 fantômes- 4 jetons- 1 dé spécial,Retour prévu le 06/03/2021
R172,Le Tresor Des Mayas,Haba,1.00 €,2 à 4,Règles / Association,de 6 à 0 ans,Celui qui veut récupérer les trésors et les échanger contre de l’or doit auparavant exécuter de périlleuses actions.,-1 aventurier-25 pierres précieuses -12 jaunes -8 vertes -5 rouges-6 blocs de construction marron-74 cartes-10 plaquettes (oranges)-1 carte récapitulative carrée-1 sablier-1 petit sac-1 règle de jeu
R1722,Allez Les Escargots,Ravensburger,1.00 €,2-6,Règles / Parcours,de 3 à 0 ans,Quel escargot arrivera le premier à sa salade ? Six grands escargots en bois colorés organisent une course dans le jardin. Qui sera le plus rapide ?,- 1 plan de jeu - 2 dés de couleur - 6 escargots - 1 noticeREGLE JEU DANS CLASSEUR
R173,La Traversee De L Orenoque,Haba,1.00 €,,Règles / Réflexion/Stratégie,de 7 à 0 ans,,- 1 plateau de jeu - 8 aventuriers- 4 voitures tout-terrain- 18 pièces d'or- 5 troncs d'arbre- 1 dé aventurier- 1 dé tronc d'arbre- 1 règle du jeu,Retour prévu le 17/03/2021
R1733,Pingo Pingo,IELLO,1.00 €,2-5,Règles / Adresse/Sport,de 6 à 99 ans,"La légende dit qu’au milieu des Caraïbes se cache une île mystérieuse qui recèlerait d’innombrables richesses dont le mythique Ananas d’Or… le rêve de tout chasseur de trésor. Vous et d’autres aventuriers avez découvert l’emplacement de cette île fabuleuse ! À peine débarqué, vous comprenez que votre quête ne sera pas aussi simple que prévue : une armée de redoutables pingouins guerriers vit ici depuis des siècles, dévoués à la protection de leurs trésors. Ils ont installé de nombreux pièges et attaquent tous les intrus sans sommation ! Fuyez leurs assauts, affrontez les terribles gardiens de l’Ananas d’Or, volez en chemin tout ce qui peut l’être, évitez les pièges et repartez de cette île sain et sauf !",- 5 cibles- 35 cartes point de vie- 82 cartes aventures- 1 pistolet pirate - 10 fléchettes pour le pirate- 1 CD- 1 règle du jeu
R1734,SHAZAM,Ravensburger,1.00 €,2+,5 : Règles / Questions/Réponses,de 10 à 99 ans,,1 règle du jeu240 cartes (39 par couleur)1 dé
R174,Turbulento,Selecta Spiel,1.00 €,2-4,Règles / Association,de 4 à 99 ans,"Un grand jeu de cache-cache est organisé à la ferme.Celui qui vise habilement avec la bille et qui fait le meilleur tir, aidera les animaux à se cacher dans la paille.Mais pour retrouver ensuite les animaux, autant chercher une aiguille dans une botte de foin.Pour réussir dans ce jeu de cache-cache animal, on a donc intérêt à bien observer !",-1 plateau de jeu-16 billes en bois-16 pions en bois(puces) avec autocollants-30 cartes animaux-1 règle du jeu
R1741,Tetris Collège,Tomy,1.00 €,2,Règles / Réflexion/Stratégie,de 6 à 99 ans,"On tire au sort la pièce à placer.Si l'on constitue une ou plusieurs lignes pleines, on repousse la réglette centrale d'un ou plusieurs crans en direction de l'adversaire (1 ligne = 1 cran, 2 lignes = 3 crans, 3 lignes = 5 crans, Tetris = 7 crans).Celui qui ne peut pas placer sa pièce sans toucher la ligne a perdu.",1 règle du jeu 1 plateau de jeu 1 barre frontière grise 32 pièces bleues30 pièces rouges44 pièces vertesRègle dans classeur.
R1742,Time'S Up Family,Asmodee,1.00 €,4-12,Règles / Expression,de 8 à 0 ans,"Avec Time's Up Family, faites découvrir à votre famille ou à vos amis des objets, des métiers et des animaux. Durant la première manche, décrivez-les sans les nommer. Faites-les ensuite deviner en ne prononçant qu'un seul mot, puis pour finir, mimez-les. Pour gagner, pas besoin d'être premier de la classe. Il suffit d'être vif, malin et inspiré et de savoir reprendre son souffle entre deux fous rires !",- 1 règle de jeu- 1 sac de rangement- 1 carnet de résultats- 1 sablier- 220 cartes
R1748,Set,Gigamic,1.00 €,1 à 20,Règles / Association,de 6 à 0 ans,"Le but du jeu consiste à observer les cartes exposées sur la table pour être le plus rapide à identifier un SET. Chaque carte présente des symboles qui combinent 4 caractéristiques : COULEUR (rouge, vert ou mauve), FORME (ovale, vague ou losange), NOMBRE (un, deux ou trois symboles), REMPLISSAGE (plein, hachuré ou vide). Un SET est un ensemble de 3 cartes dont chacune des 4 caractéristiques est soit totalement identique, soit totalement différente aux 2 autres cartes. Qui sera le plus rapide et trouvera le premier des Sets de 3 cartes parmi les 12 posées sur la table ?",-1 règle de jeu-81 cartes,Retour prévu le 16/03/2021
R1749,Ma Journee Haba,Haba,1.00 €,,Règles / Hasard,de 2 à 0 ans,,- 18 plaquettes- 2 pions- 1 dé - 1 règle du jeu
R1764,C'Est Pas Sorcier Ecologie,Lansay,1.00 €,2-6,Règles / Questions/Réponses,de 8 à 0 ans,"Le jeu de l'émission mythique de France 3, spécial écologie ! Tout au long du parcours, les joueurs doivent répondre à des questions correspondant au thème de la case sur laquelle ils se trouvent. Les cartes comportent une question, trois propositions de réponse, la bonne réponse et surtout son explication ! Au total, 1000 questions-réponses-explications sur 5 thèmes liés à l'écologie et à la préservation de l'environnement.","- 1 règle de jeu- 1 plateau de jeu- 6 pions Montgolfière- 527 cartes:  - 85 cartes jaunes ""Eurpoe"" - 83 cartes vertes "" Afrique"" - 83 cartes roses "" Amérique Latine"" - 82 cartes violettes ""Océanie"" - 84 cartes bleues ""Amérique du nord"" - 83 cartes rouges ""Asie"" - 28 cartes ""coup de vent/ pas de vent"""
R1769,Bric A Brac,Gigamic,1.00 €,2-6,Règles / Combinaison,de 7 à 99 ans,"Un curieux wombat a ramassé plein de choses et les a entassées dans sa malle. Il aimerait faire le tri mais il a besoin d’aide. Parmi les trois cartes en jeu, comptez les éléments qui apparaissent sur au moins deux cartes. Puis, additionnez vite ces éléments entre eux et annoncez le total : le plus rapide gagne une carte. Puis on en remet une nouvelle et c’est reparti pour un tour ! Bric-à-brac est un jeu d’observation et de calcul pour tous les petits futés.",30 cartes1 règle du jeu
R1773,La Cigale Et La Fourmi,Purpple Brain,1.00 €,,Règles / Réflexion/Stratégie,de 8 à 0 ans,,-48 cartes rondes chemin-6 fourmis noires-1 cigale-4 jetons noirs-8 jetons rouges-1 plateau garde manger-20 cubes (4 couleurs différentes)-14 cartes provisions-6 cartes pouvoirs-1 livre fable-1 règle de jeu
R1777,Drole de numéro,flip flap,1.00 €,2-8,8:Règles / Combinaison,de 8 à 0 ans,"Soyez le plus rapide à aligner les bons chiffres et à lire le nombre obtenu ! Drôle de numéro est un jeu de lecture de nombres sans calcul ! Sur les rectos des cartes, il y a des nombres écrits en chiffres et des nombres écrits en lettres, dans 4 couleurs différentes. Sur les versos, un ""code"" qui permet de discerner certains des nombres au recto. Les joueurs doivent trouver les bons nombres, puis en les associant, doivent annoncer le numéro obtenu ! Exemple: un joueur qui trouve les nombres 10, puis 3, puis 20 doit annoncer 10 320 !",48 cartes3 cartes de règles
R17777,ANIZOOM,Bioviva,1.00 €,2-6,4:8:Règles / Association,de 5 à 99 ans,"Dans ce jeu d’observation basé sur la rapidité, il faut être le premier à désigner l’animal recherché sur l’un des six plateaux à disposer comme on souhaite.Les parties sont sans cesse renouvelées et le jeu est encore plus amusant grâce aux 4 types de cartes : ""Animaux, ""Bébés"", ""Zoom"" et ""Animaux nocturnes"" à l’encre phosphorescente, visibles uniquement grâce à la boîte noire d’observation !",- 6 plateaux - 192 cartes - 6 pions - 1 lunette d’observation des animaux nocturnes - 1 livret de règle de jeu,Retour prévu le 20/03/2021
R1786,Abc Dring !,Djeco,1.00 €,2-4,Règles / Association,de 7 à 0 ans,"Un jeu où vous devrez associer un mot avec une lettre. La carte piochée est le ""F"". Le plus rapide à trouver dans l'image un mot contenant la lettre""F"" appuie sur la sonnette... et gagne. Un jeu d'association très rigolo où vous pourrez adapter les règles en fonction des joueurs. On peut imaginer trouver un mot qui commence par cette lettre. Une manière ludique d'appréhender les lettres de l'alphabet et leurs sons.","-44 cartes""scènes""-26 cartes ""lettres""-1 sonnette-Règle du jeu"
R1788,OLIVER TWIST,PURLPLE BRAIN,1.00 €,2-4,5:Règles / Réflexion/Stratégie,de 10 à 99 ans,"Oliver Twist. Jeu de parcours et de collection. Jouez les sales gosses !Vous faites partie d’une bande de gamins des rues à la solde de ce vieux fourbe de Fagin. Ce dernier vous donne un peu d’argent en échange du fruit de vos larcins commis dans les rues de Londres (en fait, il revend beaucoup plus cher ce que vous lui rapportez, mais bon... ). Au cours des deux manches du jeu, jour et nuit, dérobez le plus d’objets possibles afin de les revendre à Fagin tout en évitant de vous faire remarquer par la police. Seul le plus riche (n’exagérons rien) à la fin de la partie pourra espérer recouvrer sa liberté !Une partie se déroule en 2 manches, l'une de Jour , puis l'autre de Nuit . Au cours de ces 2 manches, les joueurs incarnent chacun un gamin des rues faisant partie d'une même bande. Cependant, les intérêts divergent et chacun tentera de ramener des objets de valeur à Fagin, pour son propre compte, afin de remporter la partie. Seulement, gare à la police si vous prenez trop de risques en chapardant dans les rues ! Plus vous serez à découvert, plus les charges s'accumuleront contre vous",- 1 plateau de jeu- 1 tuile chez fagin- 13 cartes personnages- 16 cartes cambriolages- 1 pion bande- 4 repaires- 88 jetons monnaies- 9 jetons de départ- 5 jetons récompense- 1 sac en tissu- 85 jetons - 1 règle du jeu
R18,Excape,Filosofia,1.00 €,,Règles / Hasard,de 8 à 0 ans,,- 1 règle de jeu- 12 dés- 1 plateau de jeu composé de 4 pièces
R1810,Mikado,Mister Gadget,1.00 €,2,Règles / Adresse/Sport,de 0 à 0 ans,Ce jeu d’adresse destiné aux petits et grands vous permettra de tester votre dextérité et votre doigté.,- 37 batons -
R1813,Dobble Kids,Asmodee,1.00 €,2-5,Règles / Association,de 4 à 99 ans,"Dans ce Dobble Kids, les cartes comportent chacune 6 animaux différents et un seul commun entre chaque carte... L'objectif est simple à comprendre mais plus difficile à réaliser : repérer plus vite que ses adversaires l'animal présent sur les deux cartes ! Attention aux pièges : certains animaux sont les mêmes mais de taille différente. Et pour varier les plaisirs, 4 autres variantes sont à découvrir dans ce jeu au petit format.",22 cartes 1 règle du jeu,Retour prévu le 20/02/2021
R1821,Rings Up !,Blue Orange,1.00 €,2-6,Règles / Adresse/Sport,de 6 à 99 ans,"Et si l'on jouait avec ses pouces ?!!!Rings Up ! est un jeu de rapidité, d'observation et d'agilité.",1 règle du jeu50 cartes 48 anneaux (12x4 couleurs)
R1824,Atelier Mimes,Nathan,1.00 €,2 - 6,Règles / Expression,de 0 à 0 ans,,- 54 cartes -6 jetons- 6 personnages ( 35 pièces)
R1826,Biblboquet + yoyo géant,,1.00 €,1,8:Règles / Adresse/Sport,de 6 à 99 ans,,- 1 bilboquet- 1 yoyo géant
R1827,BADABOOM,OXYBUL,1.00 €,2-4,5:Règles / Adresse/Sport,de 3 à 99 ans,"Badaboom est un arbre d'équilibre sur lequel l'enfant, seul ou à plusieurs, doit placer 6 animaux, 8 feuilles et 8 fruits en bois. Pour poser ces pièces avec succès, sans que l'arbre perde l'équilibre, l'enfant doit avoir des gestes précis et délicats. Il doit aussi réfléchir au meilleur emplacement de chacune des pièces pour que l'arbre à bascule reste droit. Ce jeu d'adresse et de réflexion apprend aussi aux enfants le lien de cause à effet. Ce jeu de société Badaboom développe la dextérité et la patience des garçons et des filles. Et lorsque l'arbre bascule, ils partagent de bons moments de rire.",1 arbre22 pièces1 dé1 règle du jeu
R1828,Linq,Ludo Veritas,1.00 €,,Règles / Réflexion/Stratégie,de 10 à 0 ans,,- 110 cartes-49 jetons- 1 règle du jeu
R183,ELMER LE JEU DES COULEURS,PLAYBAC,1.00 €,2-4,5:Règles / Hasard,de 3 à 99 ans,"Qui sera le plus rapide à retrouver toutes les couleurs d'Elmer ? Chacun leur tour, les joueurs lancent les dés et complètent leur éléphant multicolore. Grâce au pinceau et à la baguette magique, le tour est joué ! Un jets d'observation et de hasard haut en couleur.",- 4 plateaux éléphant- 80 jetons- 2 dés- 1 règle du jeu
R1833,Le Petit Bac Du Prince De Motordu,Nathan,1.00 €,2 à 6,Règles / Questions/Réponses,de 6 à 0 ans,"Jeu de langage et de vocabulaire plein d'humour avec plusieurs règles modulables. Avec les plus jeunes on joue à l'oral: un joueur tire 3 cartes images, puis fait tourner la roue des lettres. Tous les joueurs cherchent un mot commençant par la lettre indiquée. Le premier qui a trouvé pointe l'illustration et gagne une pièce d'or. Pour les plus grands on place sur la table 6 cartes thème et on fait tourner la roue des lettres. Le premier joueur qui a écrit les 6 mots correspondants arrête le tour. C'est le jeu du Petit bac revisité !",- 1 roue- 24 grandes cartes images- 42 petites cartes thèmes- 40 pièces- 1 règle du jeu
R1836,Battle Sheep College,Blue Orange,1.00 €,2-4,Règles / Réflexion/Stratégie,de 7 à 0 ans,"Divisez vos moutons pour mieux re´gner sur les pa^turages... Les moutons se sentent a` l’e´troit dans leur petit pre´... Ils ont de´cide´ de conque´rir le monde un pâturage a` la fois. Un jeu simple, fun et strate´gique! Coupez vos piles de moutons et tentez de bloquer les moutons de vos adversaires !",-16 tuiles de pâturages-64 jetons Moutons (16 de chaque couleurs)-1 règle de jeu
R184,TTMC ? TU TE METS COMBIEN,LES EDITIONS DE BASE,1.00 €,2-16,5 : Règles / Questions/Réponses,de 14 à 99 ans,"Dans le jeu TTMC, les joueurs auto-évaluent leurs connaissances de 1 à 10 sur des thèmes originaux ou plus classiques, intéressant ou farfelus : fuseaux horaires, chaussettes de contention, koalas, personnages de dessins animés...Le but est d'être la première équipe à parcourir le plateau en répondant aux questions posées. Pour cela, chaque équipe s'auto-évalue avant de répondre. À chaque note d'évaluation correspond une question, plus ou moins complexe : plus celle-ci est élevée, plus la question est pointue ! En cas de bonne réponse, l'équipe avance du nombre de cases correspondant. Par exemple une bonne réponse à une question évaluée 6 fait avancer de 6 cases sur le plateau.",
R1849,Le Jeu De L Arbre,Pédagogie Nouvelle,1.00 €,1-6,Règles / Hasard,de 3 à 99 ans,Le but est complèter son arbre. Un dé de couleur détermine l'arbre concerné et l'autre dé le nombre de pommes à ajouter ou soustraire.,1 règle du jeu dans la boite6 planches 2 dés (couleur + chiffre)60 pions (10 par couleur)
R185,Miam Miam,Jeu De Cartes Dagobert,1.00 €,,5 : Règles / Combinaison,de 3 à 0 ans,,"-1 boîte avec règle du jeu à l'intérieur du couvercle-53 cartes(10 tranches de pains, 8 de chaques ingrédients, 8 cartes pièges, 3 joker)"
R186,Baby Boom,Ludocom Editions,1.00 €,,Règles / Réflexion/Stratégie,de 7 à 0 ans,,"-1 règle du jeu-1 plateau de jeu-17 dés-bombes noirs avec un marquage couleur(5 Rouges, 5 Verts, 4 Jaunes, et 3 bleus)-4 marqueurs de score de couleurs différentes-4 tuiles ""case spéciale""-4 tétines-1 marqueur ""1er joueur"""
R1870,Mikado,,1.00 €,2-4,5:Règles / Adresse/Sport,de 5 à 99 ans,"Le Mikado, un classique indémodable des jeux de société aux règles simplissimes.Pour commencer, l’un des joueurs dispose l’ensemble des 41 baguettes en bois sur la table en les laissant simplement tomber en éventail. Ces baguettes disposent de rayures de couleur différentes correspondant à un certain nombre de points.Le premier joueur tente alors de retirer l’une des baguettes, sans que les autres ne bougent. S’il y parvient, il peut réessayer sur une autre baguette. Sinon, c’est au tour du joueur suivant de tenter sa chance.Vous pouvez vous aider d’une baguette de Mikado en votre possession pour retirer d’autres baguettes en bois. En soulevant par exemple la baguette que vous souhaitez grâce à la pointe de la baguette Mikado.La partie se termine lorsque toutes les baguettes ont été ramassées, il ne reste plus qu’à compter les points !",- 41 mikados- 1 règle du jeu
R188,Farwest,Dujardin,1.00 €,,Règles / Réflexion/Stratégie,de 7 à 0 ans,,"- 1 règle du jeu - 1 plateau de jeu - 4 foulards (1 orange, 1 rose, 1 bleu, 1 jaune) - 8 pions chevaux (2 pour chaque couleurs) - 25 billets de 100$ - 48 cartes"
R1883,Chef De Tribu Boum Ba Boum,Haba,1.00 €,3-5,Règles / Association,de 6 à 99 ans,"Dans le village des Indiens, des bruits de tambour se font entendre : le grand chef de tribu Boum-ba-Boum recrute le meilleur déchiffreur de rythme. Il joue les rythmes les plus fous et seul celui qui décodera le message secret deviendra l'assistant du guérisseur de la tribu qui n'entend plus très bien... Celui qui reconnaîtra le plus vite les suites rythmiques, tapera sur le bon motif et aura le plus de cartes à la fin de la partie sera le vainqueur !",1 règle du jeu1 tambourin32 cartes5 mains tapettes
R1884,Fetes Des Lutins,Haba,1.00 €,2,Règles / Parcours,de 2 à 99 ans,"C’est la fête de l’été dans la forêt des lutins ! Pour les animaux de la forêt, rien de plus formidable, car les lutins organisent plein de jeux : une course endiablée jusqu‘à la place des festivités, une parade d’équilibristes, un amusant jeu de recherche, un jeu de mémory avec des fleurs.","1 plateau de jeu en 3 parties1 règle du jeu3 jetons ""ballon""4 jetons ""fruit""9 jetons ""fleur""12 jetons ""feuille""1 puzzle de 4 pièces2 puzzles de 2 pièces2 puzzles de 3 pièces6 sapins5 figurines1dé"
R1886,KIKAFE ?,BLUE ORANGE,1.00 €,3-6,5 : Règles / Association,de 6 à 99 ans,"« Ce n’est pas mon perroquet qui a fait caca au milieu du salon mais je pense que c’est le lapin ! ». Une belle crotte a été retrouvée au milieu du salon. Elle a été faite par un de vos animaux de compagnie ou celui d’un autre joueur. Mais qui a fait ça ? Tentez d’innocenter vos 6 animaux en vous débarrassant de toutes vos cartes ! Trouvez la bonne carte dans votre main au fur et à mesure des accusations, posez-la en premier et accusez vite un autre animal.  Pour éviter l’erreur fatale qui vous vaudra un jeton crotte, soyez rapide et attentif et rappelez-vous quels animaux ont déjà été innocentés. À la fin du jeu, le joueur qui a le moins de jetons crotte gagne la partie.Kikafé? est un jeu de défausse qui animera les soirées apéro et ravira les passionnés de petits animaux trop mignons !","-1 règle-13 jetons ""crottes""-36 cartes (6*6 d'animaux de couleurs différentes)",Retour prévu le 12/02/2021
R189,La Course Aux Fromages,Ravensburger,1.00 €,2-4,Règles / Parcours,de 4 à 0 ans,Jeu de parcours et de suspense en 3 dimensions. Quelle fête ! Les souris s'en donnent à coeur joie dans un fromage géant. Chacune d'entre elles doit d'ailleurs en rapporter cinq parts. Mais Max le chat les guette et peut à tout moment leur faire perdre leur précieux butin. Qui parviendra le mieux à l'éviter pour être la première à dévorer son fromage ? Un jeu simple et dynamique pour jouer avec les plus jeunes.,"-1 gruyère géant-15 morceaux de fromage-3 échelles-4 souris de différentes couleurs-1 chat""max""-1 dé- 1 régle de jeuBoite abimée"
R1891,Licornes Dans Les Nuages,Haba,1.00 €,2-4,Règles / Hasard,de 3 à 0 ans,"Les licornes dans les nuages voient un orage arriver au loin. Elles doivent rejoindre le soleil au plus vite, sans oublier de ramasser des cristaux de nuage. En lançant les deux dés, les joueurs avancent sur le plateau. S'ils ne savent pas compter les cristaux amassés, ils retournent le plateau et les placent sur les lignes de nuages pour comparer les quantités.",1 plateau4 licornes60 pierres roses2 dés1 règle
R19,Le manoir des aventuriers,Collège Alain Fournier,1.00 €,1-6,5 : Règles / Réflexion/Stratégie,de 5 à 99 ans,Une bande d'ami se balade et découvre un manoir qui semble abandonné.....Jeu coopératif exclusif à la ludothèque Planet'Jeux et fabriqué par des élèves du collège A. Fournier.,"1 règle du jeu1 livret d'énigmes5 dés6 pions1 minuteur16 tuiles ""manoir""39 cartes ""loupe""18 cartes ""loupes barrées""10 jetons ""?""1 plateau ""compteur""7 pièces de tangram10 cartes tangram"
R190,Piou Piou,Djeco,1.00 €,2 à 5,Règles / Réflexion/Stratégie,de 5 à 0 ans,"C'est la panique dans le poulailler, les oeufs doivent éclore avant que le renard ne puisse les voler. Il faut 1 coq, 1 poule, 1 nid pour pondre 1 oeuf, 2 poules pour le couver afin qu'il devienne poussin et la force de 2 coqs pour chasser le renard. Si un oeuf éclot, le renard ne peut plus s'en approcher. Le premier joueur à avoir 3 poussins gagne la partie.","-1 carte règle du jeu-31 cartes(4 renards, 10 coqs, 10 poules, et 7 nids)-18 œufs/poussins"
R1914,Basse-Cour (Petite),Schyns,1.00 €,2-4,Règles / Hasard,de 0 à 0 ans,"But du jeu : Ramasser un maximum d'œufs. - Si le dé indique 1, 2 ou 3 : le joueur choisit une poule, la soulève et ramasse autant d'œufs que de points indiqués par le dé (s'il y a moins d'œufs, dommage le joueur doit se contenter de cette quantit",- 9 poules - 1 dé - 1 plateau de jeu- 34 œufs
R1929,Jeu Des 7 Couleurs,L'Atelier,1.00 €,2,Règles / Réflexion/Stratégie,de 5 à 0 ans,,- 7 pièces en I (1 sans rond rouge) - 7 pièces en L - 1 plateau (avec ronds de couleurs) - 1 notice 1rouleau
R194,Mim Too Famille College,Cocktail Games,1.00 €,,Règles / Expression,de 6 à 0 ans,,50 Cartes1 sablier1 règle
R1946,Jeu D Echec College,,1.00 €,,Règles / Réflexion/Stratégie,de 6 à 0 ans,,-16 pièces blanches-16 pièces noires-1 malette plateau-1 règle de jeu
R195,Le Desert Interdit,Cocktail Games,1.00 €,2 à 5,Règles / Réflexion/Stratégie,de 10 à 99 ans,Échappez ensemble aux violentes tempêtes de sable du désert! Vivez une aventure brûlante et palpitante!Le Désert Interdit est un jeu de plateau coopératif.,1 règle du jeu24 tuiles desert/cité49 cartes6 pions en bois5 pièces de machine volante 1 échelle tempete de sable  1 socle5 marqueurs niveau d'eau 47 marqueurs sable,Retour prévu le 12/03/2021
R1985,Esquisse,Goliath,1.00 €,4 à 6,Règles / Expression,de 8 à 0 ans,"Vous connaissez le principe du ""téléphone arabe"" ?Vous connaissez le principe du ""Pictionary"" ?Alors vous savez déjà presque tout puisque ""Esquissé ?"" est le monstre ludique résultant d'un croisement des deux principes.",70 Cartes6 Carnets effaçcables6 stylos effaçables6 chiffons1 sablier 60 secondes1 déRègle dujeu,Retour prévu le 16/03/2021
R1988,Scarabya,BLUE ORANGE,1.00 €,1-4,5 : Règles / Réflexion/Stratégie,de 8 à 99 ans,"En tant que chef d’une équipe internationale d’archéologues, votre travail est d’établir des sites de fouilles aux quatre coins du globe et de retrouver les scarabées dorés de Scarabya.Scarabya est un jeu de pose de tuiles, dans lequel votre but est d’entourer les scarabées en positionnant vos tuiles de telle sorte qu’elles créent des zones fermées de 1 à 4 carrés. Chaque scarabée d’une zone fermée vaut un nombre de points égal au nombre de carrés de sa zone. Les joueurs jouent tous les mêmes tuiles, dans l’ordre. Le jeu est terminé après que toutes les 12 tuiles ont été tirées. Le joueur avec le plus de points gagne la partie.",- DANS SACHET ( X 4 couleurs ) :	- 12 tuiles Campement	- 4 plateaux	- 8 rochers- 4 cadres pour délimiter la zone de jeu- 72 jetons scarabées- 12 cartes mission- 1 règle du jeu,Retour prévu le 06/03/2021
R1998,Dames chinoises,Dujardin,1.00 €,2-6,Règles / Réflexion/Stratégie,de 8 à 99 ans,"Chaque joueur doit faire sortir tous ses pions de son camp (10 au total) pour les faire parvenir dans le camp diamétralement opposé par rapport à l’hexagone central, qu’ils devront bien entendu traverser.A tour de rôle, les joueurs déplacent un pion vers une nouvelle case de différentes manières :- Par simple progression d’une case : le pion est déplacé vers une case voisine, dans l’une des six directions possibles à condition qu’elle celle-ci soit libre - Par saut simple : le pion saute par-dessus un pion voisin et retombe dans la case située juste derrière (si elle est libre). Le pion ainsi enjambé peut appartenir à son propre camp ou à un adversaire  dans ce dernier cas, il reste en place, sans se faire capturer.- Par sauts combinés : un pion peut enchaîner plusieurs sauts, en changeant de direction s’il le désire. Il peut même transiter par une case d’un camp qui lui est normalement interdit, à condition d’en repartir aussitôt par un autre saut.Dès qu’un joueur a fait entrer tous ses pions dans leur camp d’arrivée il est vainqueur.",1 règle de jeu1 plateau en bois60 jetons (10/couleur)
R1999,Malle animation Jeux Opla,OPLA,1.00 €,2-8,6 : Malle /,de 8 à 99 ans,Malle de 6 jeux OPLA pour animation uniquement.,6 jeux:MigratoLa glace et le cielPollenL'empereurPompomIl était une forêt(voir inventaire de chaque jeu dans chaque boîte)
R20,Scrabble Delire,Mattel,1.00 €,2-4,Règles / Combinaison,de 10 à 99 ans,"Des cartes Délire permettent de jouer avec de nouvelles règles:Vous pourrez ainsi utiliser des noms propres, mettre les mots où vous voulez sur le plateau, des mots en diagonales, de mettre des mots à l'envers, de jouer avec les lettres de vos adversaires et même prendre les points de votre adversaire!",1 règle du jeu1 plateau de jeu1 sac4 chevalets101 lettres23 cartes délires
R200,Snow time,Lui-même,1.00 €,3-5,8:Règles / Réflexion/Stratégie,de 10 à 99 ans,"Comme chaque année, la magie opère et le vieil arbre sacré se couvre de fruits énormes et délicieux.Les cinq hameaux voisins ont choisi les héros qui défendront leur honneur, lors d’une cueillette un peu spéciale (une bataille de boules de neige est si vite arrivée...).Les plus rusés pourront essayer de capter une once de la mystérieuse Mana qui semble émaner des racines de l’arbre…« Snow Time », que le spectacle commence !A vous d’incarner ces jeunes gens courageux !Comment on joue ?Des fruits apparaissent aléatoirement sur le plateau, à différents étages de l’arbre.Les joueurs vont essayer de s’en emparer et devront donc choisir sur quelle branche ils veulent grimper.Attention cependant, un joueur ne pourra récolter des fruits que s’il est seul sur une branche, et s’il n’y a pas un joueur en embuscade juste au-dessus de lui !Il faudra donc essayer d’anticiper les choix de ses adversaires puisque dans le cas contraire, une bagarre éclatera, qui finira immanquablement à l’infirmerie, sauf si l’un des bagarreurs domine la mêlée.Enfin, le plus rusé des joueurs marquera un point pour avoir évité la bagarre en étant le plus bas dans l’arbre.",1 règle du jeu1 plateau de jeu5 pions Totem  50 cartes15 jetons Fruit 2 dés
R2000,Sos Ouistiti,MATTEL,1.00 €,2-4,5:Règles / Hasard,de 5 à 99 ans,Attention ! Chute des singes !Retire les baguettes de la couleur indiquée par le dé mais fais attention de ne pas faire tomber les singes ! C'est le joueur qui en aura fait tomber le moins qui gagnera la partie. Alors qui sera le plus habile ?,règle du jeu sur la boîte1 arbre (en 4 parties)30 singes30 bâtons1 dé
R2006,Stratopolis,Gigamic,1.00 €,2,Règles / Réflexion/Stratégie,de 8 à 0 ans,"Dans ce jeu pur et passionnant chaque tour sera déterminant. Choisirez-vous d 'agrandir votre territoire, de lui faire prendre de la hauteur ou de contrer l'expansion adverse? Les joueurs placent leurs tuiles à tour de rôle afin d'optimiser la présence de leur couleur. Le score prend en compte la plus grande surface et la plus grande hauteur de cette surface. Les tuiles s'empilent et un territoiure risque d'être divisé à tout moment par l'adversaire: jusqu'au dernier coup la victoire peut basculer.","-1 règle du jeu -1 sac en tissu noir-40 tuiles en ""L"" composer de 3 carré-1 tuile rectangulaire composer de 2 carré"
R2016,Docteur Maboul,HASBRO,1.00 €,1+,Règles / Adresse/Sport,de 4 à 99 ans,"Principe du jeu: chacun à leur tour les joueurs piochent une carte et retire la pièce indiquée sans toucher Les rebords métalliques. Si la sonnerie se déclenche et le nez du patient s’allume, c’est perdu, mais si tu y arrives, tu gagnes le montant indiqué sur la carte ! le joueur qui a gagné le plus d’argent gagne la partie !",1 règle du jeu1 plateau électronique11 éléments plastiques
